,order,method,metric,value,dataName
59,5,infomap,adjusted_rand,0.5812028692293543,Zebra
60,6,infomap,vi,0.3056390135381972,Zebra
61,6,infomap,nmi,0.816358705048503,Zebra
62,6,infomap,split-join,4.0,Zebra
63,6,infomap,rand,0.9407114624505928,Zebra
64,6,infomap,adjusted_rand,0.8813877168307546,Zebra
65,7,infomap,vi,0.3056390135381972,Zebra
66,7,infomap,nmi,0.816358705048503,Zebra
67,7,infomap,split-join,4.0,Zebra
68,7,infomap,rand,0.9407114624505928,Zebra
69,7,infomap,adjusted_rand,0.8813877168307546,Zebra
70,14,infomap,vi,0.4008316454956127,Zebra
71,14,infomap,nmi,0.7632435621991973,Zebra
72,14,infomap,split-join,5.0,Zebra
73,14,infomap,rand,0.8814229249011856,Zebra
74,14,infomap,adjusted_rand,0.7617851986692608,Zebra
75,4,labelprop,vi,0.0,Zebra
76,4,labelprop,nmi,1.0,Zebra
77,4,labelprop,split-join,0.0,Zebra
78,4,labelprop,rand,1.0,Zebra
79,4,labelprop,adjusted_rand,1.0,Zebra
80,5,labelprop,vi,0.44075193075756913,Zebra
81,5,labelprop,nmi,0.5677130467482341,Zebra
82,5,labelprop,split-join,3.0,Zebra
83,5,labelprop,rand,0.841897233201581,Zebra
84,5,labelprop,adjusted_rand,0.6344194783613901,Zebra
85,6,labelprop,vi,0.8056118149117568,Zebra
86,6,labelprop,nmi,0.30810367806335015,Zebra
87,6,labelprop,split-join,8.0,Zebra
88,6,labelprop,rand,0.6403162055335967,Zebra
89,6,labelprop,adjusted_rand,0.2821240372922576,Zebra
90,7,labelprop,vi,0.8056118149117568,Zebra
91,7,labelprop,nmi,0.30810367806335015,Zebra
92,7,labelprop,split-join,8.0,Zebra
93,7,labelprop,rand,0.6403162055335967,Zebra
94,7,labelprop,adjusted_rand,0.2821240372922576,Zebra
95,14,labelprop,vi,0.8788330086765022,Zebra
96,14,labelprop,nmi,0.2633665962201744,Zebra
97,14,labelprop,split-join,9.0,Zebra
98,14,labelprop,rand,0.5889328063241108,Zebra
99,14,labelprop,adjusted_rand,0.20271498697048684,Zebra
100,4,eigen,vi,0.8435404080831748,Zebra
101,4,eigen,nmi,0.3635345204854627,Zebra
102,4,eigen,split-join,8.0,Zebra
103,4,eigen,rand,0.6126482213438733,Zebra
104,4,eigen,adjusted_rand,0.2833689808659456,Zebra
105,5,eigen,vi,0.5233358130751617,Zebra
106,5,eigen,nmi,0.666773012014052,Zebra
107,5,eigen,split-join,5.0,Zebra
108,5,eigen,rand,0.7628458498023714,Zebra
109,5,eigen,adjusted_rand,0.543760519355614,Zebra
110,6,eigen,vi,0.5741591230864784,Zebra
111,6,eigen,nmi,0.6652679915667242,Zebra
112,6,eigen,split-join,6.0,Zebra
113,6,eigen,rand,0.8695652173913042,Zebra
114,6,eigen,adjusted_rand,0.7389713928403937,Zebra
115,7,eigen,vi,0.5741591230864784,Zebra
116,7,eigen,nmi,0.6652679915667242,Zebra
117,7,eigen,split-join,6.0,Zebra
118,7,eigen,rand,0.8695652173913042,Zebra
119,7,eigen,adjusted_rand,0.7389713928403937,Zebra
120,14,eigen,vi,0.32790636885822133,Zebra
121,14,eigen,nmi,0.8119766807592274,Zebra
122,14,eigen,split-join,4.0,Zebra
123,14,eigen,rand,0.9288537549407117,Zebra
124,14,eigen,adjusted_rand,0.8563950554994958,Zebra
125,4,leiden,vi,2.7482818407427887,Zebra
126,4,leiden,nmi,0.21983799398050058,Zebra
127,4,leiden,split-join,21.0,Zebra
128,4,leiden,rand,0.23715415019762842,Zebra
129,4,leiden,adjusted_rand,0.0,Zebra
130,5,leiden,vi,2.5031247428961096,Zebra
131,5,leiden,nmi,0.33566472953124166,Zebra
132,5,leiden,split-join,20.0,Zebra
133,5,leiden,rand,0.37154150197628455,Zebra
134,5,leiden,adjusted_rand,0.0,Zebra
135,6,leiden,vi,2.3583532199965367,Zebra
136,6,leiden,nmi,0.397246844569915,Zebra
137,6,leiden,split-join,20.0,Zebra
138,6,leiden,rand,0.5019762845849802,Zebra
139,6,leiden,adjusted_rand,0.0,Zebra
140,7,leiden,vi,2.3583532199965367,Zebra
141,7,leiden,nmi,0.397246844569915,Zebra
142,7,leiden,split-join,20.0,Zebra
143,7,leiden,rand,0.5019762845849802,Zebra
144,7,leiden,adjusted_rand,0.0,Zebra
145,14,leiden,vi,2.3296667368718404,Zebra
146,14,leiden,nmi,0.4089123098387827,Zebra
147,14,leiden,split-join,20.0,Zebra
148,14,leiden,rand,0.5296442687747035,Zebra
149,14,leiden,adjusted_rand,0.0,Zebra
150,4,multilevel,vi,0.8435404080831748,Zebra
151,4,multilevel,nmi,0.3635345204854627,Zebra
152,4,multilevel,split-join,8.0,Zebra
153,4,multilevel,rand,0.6126482213438733,Zebra
154,4,multilevel,adjusted_rand,0.2833689808659456,Zebra
155,5,multilevel,vi,0.5233358130751617,Zebra
156,5,multilevel,nmi,0.666773012014052,Zebra
157,5,multilevel,split-join,5.0,Zebra
158,5,multilevel,rand,0.7628458498023714,Zebra
159,5,multilevel,adjusted_rand,0.543760519355614,Zebra
160,6,multilevel,vi,0.5741591230864784,Zebra
161,6,multilevel,nmi,0.6652679915667242,Zebra
162,6,multilevel,split-join,6.0,Zebra
163,6,multilevel,rand,0.8695652173913042,Zebra
164,6,multilevel,adjusted_rand,0.7389713928403937,Zebra
165,7,multilevel,vi,0.5741591230864784,Zebra
166,7,multilevel,nmi,0.6652679915667242,Zebra
167,7,multilevel,split-join,6.0,Zebra
168,7,multilevel,rand,0.8695652173913042,Zebra
169,7,multilevel,adjusted_rand,0.7389713928403937,Zebra
170,14,multilevel,vi,0.32790636885822133,Zebra
171,14,multilevel,nmi,0.8119766807592274,Zebra
172,14,multilevel,split-join,4.0,Zebra
173,14,multilevel,rand,0.9288537549407117,Zebra
174,14,multilevel,adjusted_rand,0.8563950554994958,Zebra
175,4,modularity,vi,0.8435404080831748,Zebra
176,4,modularity,nmi,0.3635345204854627,Zebra
177,4,modularity,split-join,8.0,Zebra
178,4,modularity,rand,0.6126482213438733,Zebra
179,4,modularity,adjusted_rand,0.2833689808659456,Zebra
180,5,modularity,vi,0.5233358130751617,Zebra
181,5,modularity,nmi,0.666773012014052,Zebra
182,5,modularity,split-join,5.0,Zebra
183,5,modularity,rand,0.7628458498023714,Zebra
184,5,modularity,adjusted_rand,0.543760519355614,Zebra
185,6,modularity,vi,0.5741591230864784,Zebra
186,6,modularity,nmi,0.6652679915667242,Zebra
187,6,modularity,split-join,6.0,Zebra
188,6,modularity,rand,0.8695652173913042,Zebra
189,6,modularity,adjusted_rand,0.7389713928403937,Zebra
190,7,modularity,vi,0.5741591230864784,Zebra
191,7,modularity,nmi,0.6652679915667242,Zebra
192,7,modularity,split-join,6.0,Zebra
193,7,modularity,rand,0.8695652173913042,Zebra
194,7,modularity,adjusted_rand,0.7389713928403937,Zebra
195,14,modularity,vi,0.32790636885822133,Zebra
196,14,modularity,nmi,0.8119766807592274,Zebra
197,14,modularity,split-join,4.0,Zebra
198,14,modularity,rand,0.9288537549407117,Zebra
199,14,modularity,adjusted_rand,0.8563950554994958,Zebra
200,4,spinglass,vi,0.9531020247363956,Zebra
201,4,spinglass,nmi,0.3778431022407213,Zebra
202,4,spinglass,split-join,7.0,Zebra
203,4,spinglass,rand,0.6086956521739131,Zebra
204,4,spinglass,adjusted_rand,0.29502659799037406,Zebra
205,5,spinglass,vi,0.7079449268897167,Zebra
206,5,spinglass,nmi,0.6016266428204256,Zebra
207,5,spinglass,split-join,6.0,Zebra
208,5,spinglass,rand,0.7430830039525693,Zebra
209,5,spinglass,adjusted_rand,0.5124084561330687,Zebra
210,6,spinglass,vi,0.5631734039901437,Zebra
211,6,spinglass,nmi,0.7069644828304783,Zebra
212,6,spinglass,split-join,6.0,Zebra
213,6,spinglass,rand,0.8735177865612649,Zebra
214,6,spinglass,adjusted_rand,0.7468259428356997,Zebra
215,7,spinglass,vi,0.5631734039901437,Zebra
216,7,spinglass,nmi,0.7069644828304783,Zebra
217,7,spinglass,split-join,6.0,Zebra
218,7,spinglass,rand,0.8735177865612649,Zebra
219,7,spinglass,adjusted_rand,0.7468259428356997,Zebra
220,14,spinglass,vi,0.6521495633992214,Zebra
221,14,spinglass,nmi,0.665658121544179,Zebra
222,14,spinglass,split-join,6.0,Zebra
223,14,spinglass,rand,0.8221343873517788,Zebra
224,14,spinglass,adjusted_rand,0.6397949821242133,Zebra
225,4,walktrap,vi,0.719096034680001,Zebra
226,4,walktrap,nmi,0.3040801023336054,Zebra
227,4,walktrap,split-join,8.0,Zebra
228,4,walktrap,rand,0.6442687747035573,Zebra
229,4,walktrap,adjusted_rand,0.26878612716763,Zebra
230,5,walktrap,vi,0.691505207936882,Zebra
231,5,walktrap,nmi,0.45911078971130675,Zebra
232,5,walktrap,split-join,7.0,Zebra
233,5,walktrap,rand,0.7470355731225294,Zebra
234,5,walktrap,adjusted_rand,0.48730289405357435,Zebra
235,6,walktrap,vi,0.13105049087180398,Zebra
236,6,walktrap,nmi,0.9079204677662558,Zebra
237,6,walktrap,split-join,1.0,Zebra
238,6,walktrap,rand,0.9723320158102767,Zebra
239,6,walktrap,adjusted_rand,0.9446752678766674,Zebra
240,7,walktrap,vi,0.13105049087180398,Zebra
241,7,walktrap,nmi,0.9079204677662558,Zebra
242,7,walktrap,split-join,1.0,Zebra
243,7,walktrap,rand,0.9723320158102767,Zebra
244,7,walktrap,adjusted_rand,0.9446752678766674,Zebra
245,14,walktrap,vi,0.1597369739965011,Zebra
246,14,walktrap,nmi,0.8899820955840534,Zebra
247,14,walktrap,split-join,1.0,Zebra
248,14,walktrap,rand,0.9446640316205533,Zebra
249,14,walktrap,adjusted_rand,0.8896641953772351,Zebra
0,3,between,vi,1.4770883658553289,Dolphins
1,3,between,nmi,0.04645964018886611,Dolphins
2,3,between,split-join,42.0,Dolphins
3,3,between,rand,0.2813326282390268,Dolphins
4,3,between,adjusted_rand,-0.010457390928933026,Dolphins
5,7,between,vi,0.90528559267565,Dolphins
6,7,between,nmi,0.5858024785985607,Dolphins
7,7,between,split-join,24.0,Dolphins
8,7,between,rand,0.6848228450555264,Dolphins
9,7,between,adjusted_rand,0.37933351249664105,Dolphins
10,8,between,vi,1.197393114084835,Dolphins
11,8,between,nmi,0.5175568143032857,Dolphins
12,8,between,split-join,33.0,Dolphins
13,8,between,rand,0.6647276573241669,Dolphins
14,8,between,adjusted_rand,0.27790432801822296,Dolphins
15,9,between,vi,1.720013072675261,Dolphins
16,9,between,nmi,0.38866572127758203,Dolphins
17,9,between,split-join,42.0,Dolphins
18,9,between,rand,0.6821787414066631,Dolphins
19,9,between,adjusted_rand,0.2215351188735219,Dolphins
20,3,fastgreedy,vi,1.4912610391460117,Dolphins
21,3,fastgreedy,nmi,0.0441120975866532,Dolphins
22,3,fastgreedy,split-join,42.0,Dolphins
23,3,fastgreedy,rand,0.27392913802221047,Dolphins
24,3,fastgreedy,adjusted_rand,-0.014282460661704573,Dolphins
25,7,fastgreedy,vi,1.1091307618309099,Dolphins
26,7,fastgreedy,nmi,0.49508305561040467,Dolphins
27,7,fastgreedy,split-join,31.0,Dolphins
28,7,fastgreedy,rand,0.6552088841882604,Dolphins
29,7,fastgreedy,adjusted_rand,0.32124387131439347,Dolphins
30,8,fastgreedy,vi,1.2764834684172117,Dolphins
31,8,fastgreedy,nmi,0.4879643978632096,Dolphins
32,8,fastgreedy,split-join,37.0,Dolphins
33,8,fastgreedy,rand,0.6509783183500792,Dolphins
34,8,fastgreedy,adjusted_rand,0.24702625869679037,Dolphins
35,9,fastgreedy,vi,1.6684985929922775,Dolphins
36,9,fastgreedy,nmi,0.4092894022655185,Dolphins
37,9,fastgreedy,split-join,45.0,Dolphins
38,9,fastgreedy,rand,0.6684294024325754,Dolphins
39,9,fastgreedy,adjusted_rand,0.18384944893900707,Dolphins
40,3,infomap,vi,1.5584114437722478,Dolphins
41,3,infomap,nmi,0.04608015079028075,Dolphins
42,3,infomap,split-join,44.0,Dolphins
43,3,infomap,rand,0.25806451612903214,Dolphins
44,3,infomap,adjusted_rand,-0.01164985904784001,Dolphins
45,7,infomap,vi,1.002541111255278,Dolphins
46,7,infomap,nmi,0.5584049692834403,Dolphins
47,7,infomap,split-join,27.0,Dolphins
48,7,infomap,rand,0.6742464304600743,Dolphins
49,7,infomap,adjusted_rand,0.3595385028172796,Dolphins
50,8,infomap,vi,1.3230982146810006,Dolphins
51,8,infomap,nmi,0.48448802250926254,Dolphins
52,8,infomap,split-join,36.0,Dolphins
53,8,infomap,rand,0.6530936012691697,Dolphins
54,8,infomap,adjusted_rand,0.2467718254715204,Dolphins
55,9,infomap,vi,1.8422139748957385,Dolphins
56,9,infomap,nmi,0.36435369964382963,Dolphins
57,9,infomap,split-join,47.0,Dolphins
58,9,infomap,rand,0.662083553675304,Dolphins
59,9,infomap,adjusted_rand,0.152331432475831,Dolphins
60,3,labelprop,vi,1.3641778024485547,Dolphins
61,3,labelprop,nmi,0.05229798544262423,Dolphins
62,3,labelprop,split-join,39.0,Dolphins
63,3,labelprop,rand,0.3056583818085667,Dolphins
64,3,labelprop,adjusted_rand,-0.0036185326106510656,Dolphins
65,7,labelprop,vi,0.860288788473409,Dolphins
66,7,labelprop,nmi,0.5856104853241918,Dolphins
67,7,labelprop,split-join,23.0,Dolphins
68,7,labelprop,rand,0.7028027498677951,Dolphins
69,7,labelprop,adjusted_rand,0.41391374554262317,Dolphins
70,8,labelprop,vi,1.1944915827542502,Dolphins
71,8,labelprop,nmi,0.49649173708307587,Dolphins
72,8,labelprop,split-join,32.0,Dolphins
73,8,labelprop,rand,0.6731887890005288,Dolphins
74,8,labelprop,adjusted_rand,0.30106051616730944,Dolphins
75,9,labelprop,vi,1.6500451965202718,Dolphins
76,9,labelprop,nmi,0.38976286478793043,Dolphins
77,9,labelprop,split-join,43.0,Dolphins
78,9,labelprop,rand,0.6747752511898466,Dolphins
79,9,labelprop,adjusted_rand,0.21950072045674326,Dolphins
80,3,eigen,vi,1.6138941838528034,Dolphins
81,3,eigen,nmi,0.05823561523681427,Dolphins
82,3,eigen,split-join,45.0,Dolphins
83,3,eigen,rand,0.24008461131676348,Dolphins
84,3,eigen,adjusted_rand,0.0003355063994533386,Dolphins
85,7,eigen,vi,1.1805345921622028,Dolphins
86,7,eigen,nmi,0.4977030991030109,Dolphins
87,7,eigen,split-join,36.0,Dolphins
88,7,eigen,rand,0.6361713379164465,Dolphins
89,7,eigen,adjusted_rand,0.28606815290888427,Dolphins
90,8,eigen,vi,1.3586561254201752,Dolphins
91,8,eigen,nmi,0.48663532176922225,Dolphins
92,8,eigen,split-join,42.0,Dolphins
93,8,eigen,rand,0.6679005817028028,Dolphins
94,8,eigen,adjusted_rand,0.27176640559653265,Dolphins
95,9,eigen,vi,1.7016860882121445,Dolphins
96,9,eigen,nmi,0.428614376256475,Dolphins
97,9,eigen,split-join,51.0,Dolphins
98,9,eigen,rand,0.6832363828662085,Dolphins
99,9,eigen,adjusted_rand,0.18151600789357147,Dolphins
100,3,leiden,vi,3.9846285176523493,Dolphins
101,3,leiden,nmi,0.06675310282236172,Dolphins
102,3,leiden,split-join,60.0,Dolphins
103,3,leiden,rand,0.06345848757271277,Dolphins
104,3,leiden,adjusted_rand,0.0,Dolphins
105,7,leiden,vi,3.348048116822771,Dolphins
106,7,leiden,nmi,0.31759120646294947,Dolphins
107,7,leiden,split-join,59.0,Dolphins
108,7,leiden,rand,0.4838709677419356,Dolphins
109,7,leiden,adjusted_rand,0.0,Dolphins
110,8,leiden,vi,3.0517495068420053,Dolphins
111,8,leiden,nmi,0.4134092826142352,Dolphins
112,8,leiden,split-join,57.0,Dolphins
113,8,leiden,rand,0.5737704918032787,Dolphins
114,8,leiden,adjusted_rand,0.0,Dolphins
115,9,leiden,vi,2.7201461257819024,Dolphins
116,9,leiden,nmi,0.5084774406690258,Dolphins
117,9,leiden,split-join,54.0,Dolphins
118,9,leiden,rand,0.6895822316234796,Dolphins
119,9,leiden,adjusted_rand,0.0,Dolphins
120,3,multilevel,vi,1.579200801691624,Dolphins
121,3,multilevel,nmi,0.04962737542530401,Dolphins
122,3,multilevel,split-join,44.0,Dolphins
123,3,multilevel,rand,0.25066102591221573,Dolphins
124,3,multilevel,adjusted_rand,-0.007786845631727756,Dolphins
125,7,multilevel,vi,1.1771161398688115,Dolphins
126,7,multilevel,nmi,0.48781961791759776,Dolphins
127,7,multilevel,split-join,31.0,Dolphins
128,7,multilevel,rand,0.6520359598096246,Dolphins
129,7,multilevel,adjusted_rand,0.3163750921643543,Dolphins
130,8,multilevel,vi,1.3686205623280117,Dolphins
131,8,multilevel,nmi,0.47250051404174803,Dolphins
132,8,multilevel,split-join,38.0,Dolphins
133,8,multilevel,rand,0.6562665256478054,Dolphins
134,8,multilevel,adjusted_rand,0.25086910519951644,Dolphins
135,9,multilevel,vi,1.893045971129332,Dolphins
136,9,multilevel,nmi,0.3530585431770423,Dolphins
137,9,multilevel,split-join,51.0,Dolphins
138,9,multilevel,rand,0.6589106292966683,Dolphins
139,9,multilevel,adjusted_rand,0.13479811282074533,Dolphins
140,3,modularity,vi,1.5827924427021782,Dolphins
141,3,modularity,nmi,0.04540256907140765,Dolphins
142,3,modularity,split-join,44.0,Dolphins
143,3,modularity,rand,0.2485457429931253,Dolphins
144,3,modularity,adjusted_rand,-0.01314813634819484,Dolphins
145,7,modularity,vi,1.0269221101852082,Dolphins
146,7,modularity,nmi,0.5524718424733763,Dolphins
147,7,modularity,split-join,29.0,Dolphins
148,7,modularity,rand,0.6647276573241672,Dolphins
149,7,modularity,adjusted_rand,0.34122142521954824,Dolphins
150,8,modularity,vi,1.3480604874656679,Dolphins
151,8,modularity,nmi,0.4797046167665185,Dolphins
152,8,modularity,split-join,38.0,Dolphins
153,8,modularity,rand,0.6456901110523531,Dolphins
154,8,modularity,adjusted_rand,0.2283437806812171,Dolphins
155,9,modularity,vi,1.8627785296755244,Dolphins
156,9,modularity,nmi,0.3626199899486492,Dolphins
157,9,modularity,split-join,49.0,Dolphins
158,9,modularity,rand,0.6589106292966685,Dolphins
159,9,modularity,adjusted_rand,0.13655474231394707,Dolphins
160,3,spinglass,vi,1.8124624035937944,Dolphins
161,3,spinglass,nmi,0.13588331296695064,Dolphins
162,3,spinglass,split-join,36.0,Dolphins
163,3,spinglass,rand,0.2776308831306187,Dolphins
164,3,spinglass,adjusted_rand,0.0362645160664491,Dolphins
165,7,spinglass,vi,1.175882002764214,Dolphins
166,7,spinglass,nmi,0.5699127483007427,Dolphins
167,7,spinglass,split-join,21.0,Dolphins
168,7,spinglass,rand,0.6980433632998415,Dolphins
169,7,spinglass,adjusted_rand,0.40702154031690757,Dolphins
170,8,spinglass,vi,1.410013007233655,Dolphins
171,8,spinglass,nmi,0.5347034032615228,Dolphins
172,8,spinglass,split-join,28.0,Dolphins
173,8,spinglass,rand,0.7170809095716552,Dolphins
174,8,spinglass,adjusted_rand,0.3820416201170209,Dolphins
175,9,spinglass,vi,1.7425652247288934,Dolphins
176,9,spinglass,nmi,0.4816812147777951,Dolphins
177,9,spinglass,split-join,39.0,Dolphins
178,9,spinglass,rand,0.742993125330513,Dolphins
179,9,spinglass,adjusted_rand,0.3437412971418208,Dolphins
180,3,walktrap,vi,1.0523857422407616,Dolphins
181,3,walktrap,nmi,0.21310922121612777,Dolphins
182,3,walktrap,split-join,37.0,Dolphins
183,3,walktrap,rand,0.3722897937599154,Dolphins
184,3,walktrap,adjusted_rand,0.05877279091504157,Dolphins
185,7,walktrap,vi,0.7552242184737941,Dolphins
186,7,walktrap,nmi,0.6174099887613044,Dolphins
187,7,walktrap,split-join,22.0,Dolphins
188,7,walktrap,rand,0.7334743521946059,Dolphins
189,7,walktrap,adjusted_rand,0.4734429765435424,Dolphins
190,8,walktrap,vi,0.9998235625403313,Dolphins
191,8,walktrap,nmi,0.5596027321354614,Dolphins
192,8,walktrap,split-join,30.0,Dolphins
193,8,walktrap,rand,0.7080909571655207,Dolphins
194,8,walktrap,adjusted_rand,0.38127962956157396,Dolphins
195,9,walktrap,vi,1.4673052129576785,Dolphins
196,9,walktrap,nmi,0.43605958503384645,Dolphins
197,9,walktrap,split-join,38.0,Dolphins
198,9,walktrap,rand,0.6916975145425701,Dolphins
199,9,walktrap,adjusted_rand,0.2788509529058151,Dolphins
